01/11/2024 13:01:57 23.81C, 23.81C, 24.31C, 24.75C, 24.19C, 24.13C
01/11/2024 13:06:12 29.19C, 29.00C, 29.38C, 30.13C, 32.13C, 28.75C
01/11/2024 13:06:15 29.25C, 29.00C, 29.50C, 30.19C, 32.25C, 28.81C
01/11/2024 13:06:17 29.31C, 29.06C, 29.50C, 30.25C, 32.31C, 28.81C
01/11/2024 13:06:19 29.38C, 29.13C, 29.56C, 30.38C, 32.44C, 28.88C
01/11/2024 13:06:22 29.44C, 29.19C, 29.63C, 30.38C, 32.50C, 28.94C
01/11/2024 13:06:24 29.50C, 29.25C, 29.69C, 30.50C, 32.63C, 28.94C
01/11/2024 13:06:27 29.56C, 29.31C, 29.75C, 30.56C, 32.75C, 29.00C
01/11/2024 13:06:29 29.56C, 29.38C, 29.81C, 30.63C, 32.81C, 29.06C
01/11/2024 13:06:31 29.56C, 29.44C, 29.81C, 30.69C, 32.88C, 29.06C
01/11/2024 13:06:34 29.63C, 29.44C, 29.88C, 30.69C, 33.00C, 29.13C
01/11/2024 13:06:36 29.69C, 29.50C, 29.94C, 30.75C, 33.06C, 29.19C
01/11/2024 13:06:39 29.75C, 29.56C, 30.00C, 30.81C, 33.19C, 29.19C
01/11/2024 13:06:41 29.81C, 29.56C, 30.00C, 30.88C, 33.25C, 29.25C
01/11/2024 13:06:44 29.81C, 29.69C, 30.06C, 30.94C, 33.31C, 29.25C
01/11/2024 13:06:46 29.88C, 29.69C, 30.06C, 31.00C, 33.38C, 29.31C
01/11/2024 13:06:48 29.94C, 29.75C, 30.13C, 31.06C, 33.50C, 29.31C
01/11/2024 13:06:51 30.00C, 29.81C, 30.19C, 31.13C, 33.56C, 29.38C
01/11/2024 13:06:53 30.00C, 29.88C, 30.25C, 31.19C, 33.69C, 29.44C
01/11/2024 13:06:56 30.06C, 29.94C, 30.31C, 31.25C, 33.75C, 29.44C
01/11/2024 13:06:58 30.13C, 29.94C, 30.31C, 31.31C, 33.88C, 29.50C
01/11/2024 13:07:01 30.13C, 30.00C, 30.38C, 31.38C, 33.88C, 29.50C
01/11/2024 13:07:03 30.19C, 30.06C, 30.38C, 31.44C, 34.00C, 29.56C
01/11/2024 13:07:05 30.19C, 30.13C, 30.44C, 31.50C, 34.06C, 29.56C
01/11/2024 13:07:08 30.25C, 30.19C, 30.50C, 31.56C, 34.19C, 29.63C
01/11/2024 13:07:10 30.25C, 30.19C, 30.50C, 31.63C, 34.25C, 29.63C
01/11/2024 13:07:13 30.31C, 30.25C, 30.56C, 31.63C, 34.31C, 29.63C
01/11/2024 13:07:15 30.38C, 30.25C, 30.63C, 31.69C, 34.38C, 29.69C
01/11/2024 13:07:17 30.38C, 30.31C, 30.63C, 31.75C, 34.50C, 29.69C
01/11/2024 13:07:20 30.38C, 30.38C, 30.63C, 31.81C, 34.56C, 29.75C
01/11/2024 13:07:22 30.44C, 30.44C, 30.69C, 31.88C, 34.63C, 29.75C
01/11/2024 13:07:25 30.44C, 30.44C, 30.69C, 31.94C, 34.69C, 29.81C
01/11/2024 13:07:27 30.50C, 30.50C, 30.69C, 31.94C, 34.75C, 29.81C
01/11/2024 13:07:30 30.56C, 30.50C, 30.75C, 32.00C, 34.81C, 29.88C
01/11/2024 13:07:32 30.56C, 30.56C, 30.81C, 32.06C, 34.88C, 29.88C
01/11/2024 13:07:34 30.63C, 30.56C, 30.81C, 32.06C, 34.94C, 29.94C
01/11/2024 13:07:37 30.69C, 30.63C, 30.88C, 32.13C, 35.00C, 29.94C
01/11/2024 13:07:39 30.69C, 30.63C, 30.88C, 32.19C, 35.06C, 30.00C
01/11/2024 13:07:42 30.69C, 30.69C, 30.94C, 32.19C, 35.19C, 30.00C
01/11/2024 13:07:44 30.75C, 30.69C, 30.94C, 32.25C, 35.19C, 30.00C
01/11/2024 13:07:47 30.81C, 30.75C, 30.94C, 32.25C, 35.25C, 30.06C
01/11/2024 13:07:49 30.81C, 30.75C, 31.00C, 32.31C, 35.38C, 30.06C
01/11/2024 13:07:51 30.88C, 30.81C, 31.00C, 32.38C, 35.44C, 30.13C
01/11/2024 13:07:54 30.94C, 30.88C, 31.00C, 32.38C, 35.50C, 30.13C
01/11/2024 13:07:56 30.94C, 30.88C, 31.06C, 32.44C, 35.56C, 30.19C
01/11/2024 13:07:59 30.94C, 30.94C, 31.06C, 32.44C, 35.63C, 30.19C
01/11/2024 13:08:01 31.00C, 30.94C, 31.13C, 32.50C, 35.63C, 30.25C
01/11/2024 13:08:03 31.00C, 31.00C, 31.19C, 32.50C, 35.69C, 30.25C
01/11/2024 13:08:06 31.00C, 31.00C, 31.19C, 32.56C, 35.75C, 30.31C
01/11/2024 13:08:08 31.06C, 31.00C, 31.25C, 32.56C, 35.81C, 30.31C
01/11/2024 13:08:11 31.06C, 31.06C, 31.25C, 32.63C, 35.81C, 30.38C
01/11/2024 13:08:13 31.06C, 31.06C, 31.25C, 32.69C, 35.94C, 30.38C
01/11/2024 13:08:16 31.13C, 31.13C, 31.31C, 32.75C, 35.94C, 30.44C
01/11/2024 13:08:18 31.13C, 31.19C, 31.31C, 32.69C, 36.00C, 30.44C
01/11/2024 13:08:20 31.13C, 31.19C, 31.31C, 32.75C, 36.06C, 30.50C
01/11/2024 13:08:23 31.19C, 31.25C, 31.38C, 32.81C, 36.13C, 30.50C
01/11/2024 13:08:25 31.19C, 31.25C, 31.38C, 32.88C, 36.19C, 30.56C
01/11/2024 13:08:28 31.25C, 31.25C, 31.38C, 32.88C, 36.25C, 30.56C
01/11/2024 13:08:30 31.25C, 31.31C, 31.44C, 32.94C, 36.31C, 30.56C
01/11/2024 13:08:32 31.31C, 31.38C, 31.44C, 32.94C, 36.38C, 30.56C
01/11/2024 13:08:35 31.31C, 31.38C, 31.50C, 33.00C, 36.38C, 30.63C
01/11/2024 13:08:37 31.31C, 31.44C, 31.50C, 33.00C, 36.44C, 30.63C
01/11/2024 13:08:40 31.31C, 31.44C, 31.50C, 33.00C, 36.50C, 30.63C
01/11/2024 13:08:42 31.38C, 31.50C, 31.56C, 33.06C, 36.56C, 30.63C
01/11/2024 13:08:45 31.38C, 31.50C, 31.56C, 33.13C, 36.63C, 30.63C
01/11/2024 13:08:47 31.38C, 31.50C, 31.56C, 33.13C, 36.63C, 30.69C
01/11/2024 13:08:49 31.44C, 31.56C, 31.56C, 33.19C, 36.69C, 30.69C
01/11/2024 13:08:52 31.44C, 31.56C, 31.63C, 33.19C, 36.75C, 30.69C
01/11/2024 13:08:54 31.44C, 31.56C, 31.63C, 33.25C, 36.75C, 30.69C
01/11/2024 13:08:57 31.44C, 31.56C, 31.63C, 33.25C, 36.81C, 30.75C
01/11/2024 13:08:59 31.50C, 31.63C, 31.69C, 33.25C, 36.88C, 30.75C
01/11/2024 13:09:02 31.50C, 31.63C, 31.69C, 33.31C, 36.88C, 30.81C
01/11/2024 13:09:04 31.56C, 31.69C, 31.75C, 33.31C, 36.94C, 30.81C
01/11/2024 13:09:06 31.56C, 31.69C, 31.75C, 33.38C, 37.00C, 30.81C
01/11/2024 13:09:09 31.63C, 31.75C, 31.75C, 33.38C, 37.00C, 30.81C
01/11/2024 13:09:11 31.63C, 31.69C, 31.75C, 33.38C, 37.06C, 30.88C
01/11/2024 13:09:14 31.63C, 31.75C, 31.75C, 33.44C, 37.13C, 30.88C
01/11/2024 13:09:16 31.69C, 31.75C, 31.75C, 33.44C, 37.19C, 30.88C
01/11/2024 13:09:18 31.69C, 31.81C, 31.81C, 33.44C, 37.25C, 30.88C
01/11/2024 13:09:21 31.69C, 31.81C, 31.81C, 33.50C, 37.25C, 30.94C
01/11/2024 13:09:23 31.69C, 31.88C, 31.81C, 33.50C, 37.31C, 31.00C
01/11/2024 13:09:26 31.69C, 31.88C, 31.81C, 33.50C, 37.38C, 31.00C
01/11/2024 13:09:28 31.75C, 31.88C, 31.81C, 33.56C, 37.38C, 31.00C
01/11/2024 13:09:31 31.75C, 31.88C, 31.88C, 33.56C, 37.44C, 31.00C
01/11/2024 13:09:33 31.75C, 31.94C, 31.88C, 33.63C, 37.44C, 31.00C
01/11/2024 13:09:35 31.81C, 31.94C, 31.88C, 33.56C, 37.50C, 31.00C
01/11/2024 13:09:38 31.81C, 32.00C, 31.94C, 33.63C, 37.50C, 31.00C
01/11/2024 13:09:40 31.81C, 32.00C, 31.94C, 33.63C, 37.56C, 31.06C
01/11/2024 13:09:43 31.81C, 32.00C, 31.94C, 33.63C, 37.63C, 31.06C
01/11/2024 13:09:45 31.88C, 32.06C, 31.94C, 33.69C, 37.63C, 31.06C
01/11/2024 13:09:48 31.88C, 32.06C, 31.94C, 33.69C, 37.63C, 31.13C
01/11/2024 13:09:50 31.88C, 32.06C, 31.94C, 33.75C, 37.69C, 31.13C
01/11/2024 13:09:52 31.94C, 32.13C, 32.00C, 33.75C, 37.75C, 31.13C
01/11/2024 13:09:55 31.94C, 32.13C, 32.00C, 33.81C, 37.75C, 31.13C
01/11/2024 13:09:57 31.94C, 32.13C, 32.00C, 33.81C, 37.75C, 31.13C
01/11/2024 13:10:00 32.00C, 32.13C, 32.00C, 33.81C, 37.81C, 31.13C
01/11/2024 13:10:02 32.00C, 32.19C, 32.00C, 33.88C, 37.81C, 31.19C
01/11/2024 13:10:04 32.06C, 32.19C, 32.00C, 33.88C, 37.88C, 31.19C
01/11/2024 13:10:07 32.06C, 32.25C, 32.00C, 33.94C, 37.88C, 31.19C
01/11/2024 13:10:09 32.00C, 32.25C, 32.06C, 33.94C, 37.94C, 31.25C
01/11/2024 13:10:12 32.06C, 32.25C, 32.06C, 33.94C, 37.94C, 31.25C
01/11/2024 13:10:14 32.06C, 32.25C, 32.06C, 34.00C, 38.00C, 31.25C
01/11/2024 13:10:17 32.06C, 32.31C, 32.13C, 34.00C, 38.06C, 31.25C
01/11/2024 13:10:19 32.06C, 32.31C, 32.13C, 34.00C, 38.06C, 31.31C
01/11/2024 13:10:21 32.06C, 32.38C, 32.13C, 34.06C, 38.06C, 31.31C
01/11/2024 13:10:24 32.06C, 32.38C, 32.13C, 34.06C, 38.13C, 31.31C
01/11/2024 13:10:26 32.06C, 32.38C, 32.13C, 34.06C, 38.13C, 31.31C
01/11/2024 13:10:29 32.06C, 32.38C, 32.19C, 34.06C, 38.19C, 31.38C
01/11/2024 13:10:31 32.13C, 32.44C, 32.19C, 34.06C, 38.19C, 31.38C
01/11/2024 13:10:34 32.06C, 32.44C, 32.19C, 34.06C, 38.19C, 31.38C
01/11/2024 13:10:36 32.06C, 32.50C, 32.19C, 34.06C, 38.25C, 31.38C
01/11/2024 13:10:38 32.13C, 32.50C, 32.19C, 34.13C, 38.31C, 31.38C
01/11/2024 13:10:41 32.13C, 32.50C, 32.19C, 34.13C, 38.31C, 31.44C
01/11/2024 13:10:43 32.13C, 32.56C, 32.25C, 34.19C, 38.38C, 31.44C
01/11/2024 13:10:46 32.13C, 32.56C, 32.25C, 34.19C, 38.38C, 31.44C
01/11/2024 13:10:48 32.19C, 32.56C, 32.25C, 34.19C, 38.44C, 31.44C
01/11/2024 13:10:50 32.13C, 32.56C, 32.31C, 34.19C, 38.44C, 31.44C
01/11/2024 13:10:53 32.19C, 32.56C, 32.25C, 34.19C, 38.44C, 31.50C
01/11/2024 13:10:55 32.19C, 32.63C, 32.25C, 34.25C, 38.50C, 31.50C
01/11/2024 13:10:58 32.19C, 32.63C, 32.31C, 34.25C, 38.50C, 31.50C
01/11/2024 13:11:00 32.19C, 32.63C, 32.31C, 34.25C, 38.56C, 31.50C
01/11/2024 13:11:03 32.19C, 32.63C, 32.31C, 34.31C, 38.56C, 31.50C
01/11/2024 13:11:05 32.19C, 32.69C, 32.31C, 34.31C, 38.63C, 31.50C
01/11/2024 13:11:07 32.25C, 32.69C, 32.31C, 34.31C, 38.63C, 31.56C
01/11/2024 13:11:10 32.25C, 32.69C, 32.31C, 34.31C, 38.63C, 31.56C
01/11/2024 13:11:12 32.25C, 32.75C, 32.31C, 34.31C, 38.63C, 31.56C
01/11/2024 13:11:15 32.25C, 32.75C, 32.31C, 34.38C, 38.69C, 31.56C
01/11/2024 13:11:17 32.25C, 32.75C, 32.38C, 34.38C, 38.69C, 31.56C
01/11/2024 13:11:19 32.25C, 32.75C, 32.38C, 34.38C, 38.69C, 31.56C
01/11/2024 13:11:22 32.31C, 32.75C, 32.38C, 34.38C, 38.69C, 31.56C
01/11/2024 13:11:24 32.31C, 32.81C, 32.38C, 34.38C, 38.75C, 31.63C
01/11/2024 13:11:27 32.31C, 32.81C, 32.38C, 34.38C, 38.75C, 31.63C
01/11/2024 13:11:29 32.31C, 32.81C, 32.38C, 34.38C, 38.75C, 31.63C
01/11/2024 13:11:32 32.38C, 32.81C, 32.38C, 34.38C, 38.75C, 31.63C
01/11/2024 13:11:34 32.38C, 32.88C, 32.50C, 34.44C, 38.81C, 31.63C
01/11/2024 13:11:36 32.38C, 32.88C, 32.44C, 34.44C, 38.81C, 31.63C
01/11/2024 13:11:39 32.38C, 32.88C, 32.50C, 34.44C, 38.88C, 31.63C
01/11/2024 13:11:41 32.38C, 32.88C, 32.50C, 34.44C, 38.88C, 31.63C
01/11/2024 13:11:44 32.38C, 32.94C, 32.50C, 34.44C, 38.88C, 31.69C
01/11/2024 13:11:46 32.38C, 32.94C, 32.50C, 34.44C, 38.94C, 31.69C
01/11/2024 13:11:49 32.38C, 32.94C, 32.56C, 34.50C, 38.94C, 31.69C
01/11/2024 13:11:51 32.44C, 32.94C, 32.56C, 34.44C, 39.00C, 31.75C
01/11/2024 13:11:53 32.44C, 33.00C, 32.56C, 34.50C, 39.00C, 31.69C
01/11/2024 13:11:56 32.44C, 33.00C, 32.56C, 34.50C, 39.00C, 31.75C
01/11/2024 13:11:58 32.50C, 33.00C, 32.63C, 34.50C, 39.06C, 31.75C
01/11/2024 13:12:01 32.44C, 33.00C, 32.63C, 34.50C, 39.06C, 31.75C
01/11/2024 13:12:03 32.44C, 33.06C, 32.63C, 34.50C, 39.06C, 31.75C
01/11/2024 13:12:05 32.44C, 33.06C, 32.63C, 34.56C, 39.06C, 31.75C
01/11/2024 13:12:08 32.50C, 33.00C, 32.69C, 34.56C, 39.13C, 31.75C
01/11/2024 13:12:10 32.50C, 33.00C, 32.69C, 34.56C, 39.13C, 31.75C
01/11/2024 13:12:13 32.50C, 33.06C, 32.69C, 34.56C, 39.19C, 31.75C
01/11/2024 13:12:15 32.50C, 33.06C, 32.75C, 34.56C, 39.19C, 31.75C
01/11/2024 13:12:18 32.50C, 33.06C, 32.75C, 34.56C, 39.19C, 31.75C
01/11/2024 13:12:20 32.50C, 33.06C, 32.75C, 34.56C, 39.19C, 31.75C
01/11/2024 13:12:22 32.56C, 33.06C, 32.75C, 34.56C, 39.19C, 31.75C
01/11/2024 13:12:25 32.56C, 33.06C, 32.75C, 34.56C, 39.25C, 31.81C
01/11/2024 13:12:27 32.56C, 33.06C, 32.81C, 34.56C, 39.25C, 31.81C
01/11/2024 13:12:30 32.56C, 33.06C, 32.81C, 34.63C, 39.25C, 31.81C
01/11/2024 13:12:32 32.56C, 33.06C, 32.81C, 34.63C, 39.31C, 31.81C
01/11/2024 13:12:34 32.63C, 33.13C, 32.81C, 34.63C, 39.31C, 31.81C
01/11/2024 13:12:37 32.63C, 33.13C, 32.81C, 34.63C, 39.31C, 31.81C
01/11/2024 13:12:39 32.63C, 33.13C, 32.81C, 34.63C, 39.31C, 31.88C
01/11/2024 13:12:42 32.63C, 33.13C, 32.88C, 34.63C, 39.38C, 31.88C
01/11/2024 13:12:44 32.69C, 33.13C, 32.81C, 34.63C, 39.38C, 31.88C
01/11/2024 13:12:47 32.69C, 33.13C, 32.81C, 34.63C, 39.38C, 31.88C
01/11/2024 13:12:49 32.69C, 33.19C, 32.88C, 34.69C, 39.38C, 31.88C
01/11/2024 13:12:51 32.69C, 33.19C, 32.81C, 34.69C, 39.38C, 31.88C
01/11/2024 13:12:54 32.75C, 33.19C, 32.81C, 34.69C, 39.44C, 31.88C
01/11/2024 13:12:56 32.75C, 33.19C, 32.81C, 34.69C, 39.44C, 31.88C
01/11/2024 13:12:59 32.75C, 33.19C, 32.81C, 34.69C, 39.44C, 31.94C
01/11/2024 13:13:01 32.75C, 33.25C, 32.81C, 34.75C, 39.44C, 31.88C
01/11/2024 13:13:04 32.75C, 33.25C, 32.88C, 34.75C, 39.44C, 31.94C
01/11/2024 13:13:06 32.75C, 33.25C, 32.88C, 34.75C, 39.44C, 31.94C
01/11/2024 13:13:08 32.75C, 33.25C, 32.88C, 34.75C, 39.50C, 31.94C
01/11/2024 13:13:11 32.75C, 33.25C, 32.88C, 34.75C, 39.50C, 31.94C
01/11/2024 13:13:13 32.75C, 33.25C, 32.88C, 34.75C, 39.50C, 31.94C
01/11/2024 13:13:16 32.75C, 33.25C, 32.94C, 34.81C, 39.50C, 31.94C
01/11/2024 13:13:18 32.75C, 33.31C, 32.94C, 34.81C, 39.50C, 31.94C
01/11/2024 13:13:20 32.75C, 33.31C, 32.94C, 34.75C, 39.56C, 32.00C
01/11/2024 13:13:23 32.81C, 33.31C, 32.94C, 34.75C, 39.56C, 32.00C
01/11/2024 13:13:25 32.81C, 33.31C, 32.94C, 34.81C, 39.56C, 32.00C
01/11/2024 13:13:28 32.81C, 33.31C, 32.94C, 34.81C, 39.56C, 32.00C
01/11/2024 13:13:30 32.81C, 33.31C, 33.00C, 34.81C, 39.63C, 32.00C
01/11/2024 13:13:33 32.81C, 33.31C, 32.94C, 34.88C, 39.63C, 32.00C
01/11/2024 13:13:35 32.81C, 33.38C, 33.00C, 34.81C, 39.63C, 32.00C
01/11/2024 13:13:37 32.81C, 33.38C, 33.00C, 34.88C, 39.69C, 32.00C
